x-idx,y-idx,value
0,0,0
1,0,0
2,0,0
3,0,0
4,0,0
5,0,0
6,0,0
7,0,0
8,0,0
9,0,0
10,0,0
11,0,0
0,1,0
1,1,0
2,1,0
3,1,0
4,1,0
5,1,0
6,1,0
7,1,0
8,1,0
9,1,0
10,1,0
11,1,0
0,2,0
1,2,0
2,2,0
3,2,0
4,2,0
5,2,0
6,2,0
7,2,0
8,2,0
9,2,0
10,2,0
11,2,0
0,3,0
1,3,0
2,3,0
3,3,0
4,3,0
5,3,1103
6,3,1703
7,3,1157
8,3,0
9,3,0
10,3,0
11,3,0
0,4,19
1,4,32
2,4,0
3,4,0
4,4,1226
5,4,2700
6,4,3486
7,4,2587
8,4,781
9,4,0
10,4,0
11,4,0
0,5,210
1,5,487
2,5,2
3,5,0
4,5,680
5,5,3135
6,5,2806
7,5,4108
8,5,2531
9,5,111
10,5,0
11,5,0
0,6,639
1,6,680
2,6,50
3,6,0
4,6,501
5,6,1321
6,6,2094
7,6,2192
8,6,1291
9,6,0
10,6,0
11,6,0
0,7,1349
1,7,2051
2,7,533
3,7,0
4,7,0
5,7,0
6,7,375
7,7,911
8,7,1113
9,7,140
10,7,22
11,7,6
0,8,1795
1,8,2377
2,8,357
3,8,0
4,8,0
5,8,0
6,8,127
7,8,1369
8,8,1129
9,8,583
10,8,357
11,8,251
0,9,1900
1,9,2498
2,9,1372
3,9,0
4,9,0
5,9,521
6,9,2084
7,9,2560
8,9,1603
9,9,1000
10,9,598
11,9,412
0,10,1661
1,10,2043
2,10,242
3,10,0
4,10,0
5,10,1645
6,10,2077
7,10,1714
8,10,1238
9,10,948
10,10,542
11,10,366
0,11,1221
1,11,1606
2,11,350
3,11,0
4,11,0
5,11,986
6,11,1689
7,11,1575
8,11,1071
9,11,632
10,11,373
11,11,138
