x-idx,y-idx,value
0,0,0
1,0,0
2,0,0
3,0,0
4,0,1745
5,0,2566
6,0,2725
7,0,2376
8,0,1604
9,0,0
10,0,0
11,0,0
0,1,0
1,1,0
2,1,0
3,1,2519
4,1,5487
5,1,6858
6,1,6628
7,1,7114
8,1,5997
9,1,3625
10,1,1121
11,1,0
0,2,0
1,2,0
2,2,2140
3,2,6398
4,2,8065
5,2,8697
6,2,8873
7,2,8818
8,2,7920
9,2,5755
10,2,2542
11,2,0
0,3,0
1,3,0
2,3,2456
3,3,7468
4,3,8279
5,3,9450
6,3,9548
7,3,9397
8,3,8651
9,3,7481
10,3,5104
11,3,1686
0,4,2
1,4,0
2,4,4535
3,4,8265
4,4,9114
5,4,9566
6,4,9656
7,4,9612
8,4,8946
9,4,8067
10,4,5734
11,4,2964
0,5,188
1,5,0
2,5,2339
3,5,7777
4,5,9049
5,5,9529
6,5,9365
7,5,9131
8,5,9115
9,5,8451
10,5,6691
11,5,3195
0,6,2083
1,6,0
2,6,2508
3,6,7655
4,6,8843
5,6,8500
6,6,8187
7,6,8333
8,6,8434
9,6,7907
10,6,5625
11,6,3129
0,7,3162
1,7,300
2,7,713
3,7,5318
4,7,7117
5,7,7298
6,7,7115
7,7,7261
8,7,7387
9,7,7001
10,7,5646
11,7,2818
0,8,3596
1,8,2432
2,8,935
3,8,2795
4,8,4950
5,8,5465
6,8,5612
7,8,5869
8,8,5985
9,8,5202
10,8,3570
11,8,2459
0,9,3238
1,9,3893
2,9,2510
3,9,1595
4,9,1238
5,9,2083
6,9,3153
7,9,3578
8,9,3759
9,9,1708
10,9,1299
11,9,1330
0,10,2731
1,10,3962
2,10,3910
3,10,1426
4,10,276
5,10,0
6,10,4
7,10,0
8,10,0
9,10,0
10,10,0
11,10,1678
0,11,1949
1,11,3086
2,11,4429
3,11,4468
4,11,693
5,11,85
6,11,22
7,11,176
8,11,0
9,11,0
10,11,0
11,11,1910
